series_id,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
CUURA210AA0,A210,AA0,U,R,A,1967=100,All items - old base in Cleveland-Akron
CUURA210SA0,A210,SA0,U,R,S,1982-84=100,All items in Cleveland-Akron
CUURA210SA0E,A210,SA0E,U,R,S,1982-84=100,Energy in Cleveland-Akron
CUURA210SA0L1E,A210,SA0L1E,U,R,S,1982-84=100,All items less food and energy in Cleveland-Akron
CUURA210SA0L2,A210,SA0L2,U,R,S,1982-84=100,All items less shelter in Cleveland-Akron
CUURA210SA0L5,A210,SA0L5,U,R,S,1982-84=100,All items  less medical care in Cleveland-Akron
CUURA210SA0LE,A210,SA0LE,U,R,S,1982-84=100,All items less energy in Cleveland-Akron
CUURA210SAA,A210,SAA,U,R,S,1982-84=100,Apparel in Cleveland-Akron
CUURA210SAC,A210,SAC,U,R,S,1982-84=100,Commodities in Cleveland-Akron
CUURA210SACL1,A210,SACL1,U,R,S,1982-84=100,Commodities less food in Cleveland-Akron
CUURA210SACL11,A210,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in Cleveland-Akron
CUURA210SAD,A210,SAD,U,R,S,1982-84=100,Durables in Cleveland-Akron
CUURA210SAE,A210,SAE,U,R,S,DECEMBER 1997=100,Education and communication in Cleveland-Akron
CUURA210SAEC,A210,SAEC,U,R,S,DECEMBER 2009=100,Education and communication commodities in Cleveland-Akron
CUURA210SAES,A210,SAES,U,R,S,DECEMBER 2009=100,Education and communication services in Cleveland-Akron
CUURA210SAF,A210,SAF,U,R,S,1982-84=100,Food and beverages in Cleveland-Akron
CUURA210SAF1,A210,SAF1,U,R,S,1982-84=100,Food in Cleveland-Akron
CUURA210SAF11,A210,SAF11,U,R,S,1982-84=100,Food at home in Cleveland-Akron
CUURA210SAF116,A210,SAF116,U,R,S,1982-84=100,Alcoholic beverages in Cleveland-Akron
CUURA210SAG,A210,SAG,U,R,S,1982-84=100,Other goods and services in Cleveland-Akron
CUURA210SAGC,A210,SAGC,U,R,S,DECEMBER 2009=100,Other goods in Cleveland-Akron
CUURA210SAGS,A210,SAGS,U,R,S,DECEMBER 2009=100,Other personal services in Cleveland-Akron
CUURA210SAH,A210,SAH,U,R,S,1982-84=100,Housing in Cleveland-Akron
CUURA210SAH1,A210,SAH1,U,R,S,1982-84=100,Shelter in Cleveland-Akron
CUURA210SAH2,A210,SAH2,U,R,S,1982-84=100,Fuels and utilities in Cleveland-Akron
CUURA210SAH21,A210,SAH21,U,R,S,1982-84=100,Household energy in Cleveland-Akron
CUURA210SAH3,A210,SAH3,U,R,S,1982-84=100,Household furnishings and operations in Cleveland-Akron
CUURA210SAH31,A210,SAH31,U,R,S,DECEMBER 2009=100,Household furnishings and supplies in Cleveland-Akron
CUURA210SAM,A210,SAM,U,R,S,1982-84=100,Medical care in Cleveland-Akron
CUURA210SAN,A210,SAN,U,R,S,1982-84=100,Nondurables in Cleveland-Akron
CUURA210SANL1,A210,SANL1,U,R,S,1982-84=100,Nondurables less food in Cleveland-Akron
CUURA210SANL11,A210,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in Cleveland-Akron
CUURA210SAR,A210,SAR,U,R,S,DECEMBER 1997=100,Recreation in Cleveland-Akron
CUURA210SAS,A210,SAS,U,R,S,1982-84=100,Services in Cleveland-Akron
CUURA210SASL2RS,A210,SASL2RS,U,R,S,DECEMBER 1982=100,Services less rent of shelter in Cleveland-Akron
CUURA210SASL5,A210,SASL5,U,R,S,1982-84=100,Services less medical care services in Cleveland-Akron
CUURA210SAT,A210,SAT,U,R,S,1982-84=100,Transportation in Cleveland-Akron
CUURA210SAT1,A210,SAT1,U,R,S,1982-84=100,Private transportation in Cleveland-Akron
CUURA210SATCLTB,A210,SATCLTB,U,R,S,DECEMBER 2009=100,Transportation commodities less motor fuel in Cleveland-Akron
CUURA210SEFV,A210,SEFV,U,R,S,1982-84=100,Food away from home in Cleveland-Akron
CUURA210SEHA,A210,SEHA,U,R,S,1982-84=100,Rent of primary residence in Cleveland-Akron
CUURA210SEHC,A210,SEHC,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of residences in Cleveland-Akron
CUURA210SEHC01,A210,SEHC01,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of primary residence in Cleveland-Akron
CUURA210SEHF,A210,SEHF,U,R,S,1982-84=100,Energy services in Cleveland-Akron
CUURA210SEHF01,A210,SEHF01,U,R,S,1982-84=100,Electricity in Cleveland-Akron
CUURA210SEHF02,A210,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in Cleveland-Akron
CUURA210SETB,A210,SETB,U,R,S,1982-84=100,Motor fuel in Cleveland-Akron
CUURA210SETB01,A210,SETB01,U,R,S,1982-84=100,Gasoline (all types) in Cleveland-Akron
CUURA210SS47014,A210,SS47014,U,R,S,1982-84=100,Gasoline
CUURA210SS47015,A210,SS47015,U,R,S,DECEMBER 1993=100,Gasoline
CUURA210SS47016,A210,SS47016,U,R,S,1982-84=100,Gasoline
CUURA211AA0,A211,AA0,U,R,A,1967=100,All items - old base in Minneapolis-St. Paul
CUURA211SA0,A211,SA0,U,R,S,1982-84=100,All items in Minneapolis-St. Paul
CUURA211SA0E,A211,SA0E,U,R,S,1982-84=100,Energy in Minneapolis-St. Paul
CUURA211SA0L1E,A211,SA0L1E,U,R,S,1982-84=100,All items less food and energy in Minneapolis-St. Paul
CUURA211SA0L2,A211,SA0L2,U,R,S,1982-84=100,All items less shelter in Minneapolis-St. Paul
CUURA211SA0L5,A211,SA0L5,U,R,S,1982-84=100,All items  less medical care in Minneapolis-St. Paul
CUURA211SA0LE,A211,SA0LE,U,R,S,1982-84=100,All items less energy in Minneapolis-St. Paul
CUURA211SAA,A211,SAA,U,R,S,1982-84=100,Apparel in Minneapolis-St. Paul
CUURA211SAC,A211,SAC,U,R,S,1982-84=100,Commodities in Minneapolis-St. Paul
CUURA211SACL1,A211,SACL1,U,R,S,1982-84=100,Commodities less food in Minneapolis-St. Paul
CUURA211SACL11,A211,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in Minneapolis-St. Paul
CUURA211SAD,A211,SAD,U,R,S,1982-84=100,Durables in Minneapolis-St. Paul
CUURA211SAE,A211,SAE,U,R,S,DECEMBER 1997=100,Education and communication in Minneapolis-St. Paul
CUURA211SAF,A211,SAF,U,R,S,1982-84=100,Food and beverages in Minneapolis-St. Paul
CUURA211SAF1,A211,SAF1,U,R,S,1982-84=100,Food in Minneapolis-St. Paul
CUURA211SAF11,A211,SAF11,U,R,S,1982-84=100,Food at home in Minneapolis-St. Paul
CUURA211SAF116,A211,SAF116,U,R,S,1982-84=100,Alcoholic beverages in Minneapolis-St. Paul
CUURA211SAG,A211,SAG,U,R,S,1982-84=100,Other goods and services in Minneapolis-St. Paul
CUURA211SAH,A211,SAH,U,R,S,1982-84=100,Housing in Minneapolis-St. Paul
CUURA211SAH1,A211,SAH1,U,R,S,1982-84=100,Shelter in Minneapolis-St. Paul
CUURA211SAH2,A211,SAH2,U,R,S,1982-84=100,Fuels and utilities in Minneapolis-St. Paul
CUURA211SAH21,A211,SAH21,U,R,S,1982-84=100,Household energy in Minneapolis-St. Paul
CUURA211SAH3,A211,SAH3,U,R,S,1982-84=100,Household furnishings and operations in Minneapolis-St. Paul
CUURA211SAM,A211,SAM,U,R,S,1982-84=100,Medical care in Minneapolis-St. Paul
CUURA211SAN,A211,SAN,U,R,S,1982-84=100,Nondurables in Minneapolis-St. Paul
CUURA211SANL1,A211,SANL1,U,R,S,1982-84=100,Nondurables less food in Minneapolis-St. Paul
CUURA211SANL11,A211,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in Minneapolis-St. Paul
CUURA211SAR,A211,SAR,U,R,S,DECEMBER 1997=100,Recreation in Minneapolis-St. Paul
CUURA211SAS,A211,SAS,U,R,S,1982-84=100,Services in Minneapolis-St. Paul
CUURA211SASL2RS,A211,SASL2RS,U,R,S,DECEMBER 1982=100,Services less rent of shelter in Minneapolis-St. Paul
CUURA211SASL5,A211,SASL5,U,R,S,1982-84=100,Services less medical care services in Minneapolis-St. Paul
CUURA211SAT,A211,SAT,U,R,S,1982-84=100,Transportation in Minneapolis-St. Paul
CUURA211SAT1,A211,SAT1,U,R,S,1982-84=100,Private transportation in Minneapolis-St. Paul
CUURA211SEFV,A211,SEFV,U,R,S,1982-84=100,Food away from home in Minneapolis-St. Paul
CUURA211SEHA,A211,SEHA,U,R,S,1982-84=100,Rent of primary residence in Minneapolis-St. Paul
CUURA211SEHC,A211,SEHC,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of residences in Minneapolis-St. Paul
CUURA211SEHC01,A211,SEHC01,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of primary residence in Minneapolis-St. Paul
CUURA211SEHF,A211,SEHF,U,R,S,1982-84=100,Energy services in Minneapolis-St. Paul
CUURA211SEHF01,A211,SEHF01,U,R,S,1982-84=100,Electricity in Minneapolis-St. Paul
CUURA211SEHF02,A211,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in Minneapolis-St. Paul
CUURA211SETB,A211,SETB,U,R,S,1982-84=100,Motor fuel in Minneapolis-St. Paul
CUURA211SETB01,A211,SETB01,U,R,S,1982-84=100,Gasoline (all types) in Minneapolis-St. Paul
CUURA211SS47014,A211,SS47014,U,R,S,1982-84=100,Gasoline
CUURA211SS47016,A211,SS47016,U,R,S,1982-84=100,Gasoline
CUURA212AA0,A212,AA0,U,R,A,1967=100,All items - old base in Milwaukee-Racine
CUURA212SA0,A212,SA0,U,R,S,1982-84=100,All items in Milwaukee-Racine
CUURA212SA0E,A212,SA0E,U,R,S,1982-84=100,Energy in Milwaukee-Racine
CUURA212SA0L1E,A212,SA0L1E,U,R,S,1982-84=100,All items less food and energy in Milwaukee-Racine
CUURA212SA0L2,A212,SA0L2,U,R,S,1982-84=100,All items less shelter in Milwaukee-Racine
CUURA212SA0L5,A212,SA0L5,U,R,S,1982-84=100,All items  less medical care in Milwaukee-Racine
CUURA212SA0LE,A212,SA0LE,U,R,S,1982-84=100,All items less energy in Milwaukee-Racine
CUURA212SAA,A212,SAA,U,R,S,1982-84=100,Apparel in Milwaukee-Racine
CUURA212SAC,A212,SAC,U,R,S,1982-84=100,Commodities in Milwaukee-Racine
CUURA212SACL1,A212,SACL1,U,R,S,1982-84=100,Commodities less food in Milwaukee-Racine
CUURA212SACL11,A212,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in Milwaukee-Racine
CUURA212SAD,A212,SAD,U,R,S,1982-84=100,Durables in Milwaukee-Racine
CUURA212SAE,A212,SAE,U,R,S,DECEMBER 1997=100,Education and communication in Milwaukee-Racine
CUURA212SAF,A212,SAF,U,R,S,1982-84=100,Food and beverages in Milwaukee-Racine
CUURA212SAF1,A212,SAF1,U,R,S,1982-84=100,Food in Milwaukee-Racine
CUURA212SAF11,A212,SAF11,U,R,S,1982-84=100,Food at home in Milwaukee-Racine
CUURA212SAF116,A212,SAF116,U,R,S,1982-84=100,Alcoholic beverages in Milwaukee-Racine
CUURA212SAG,A212,SAG,U,R,S,1982-84=100,Other goods and services in Milwaukee-Racine
CUURA212SAH,A212,SAH,U,R,S,1982-84=100,Housing in Milwaukee-Racine
CUURA212SAH1,A212,SAH1,U,R,S,1982-84=100,Shelter in Milwaukee-Racine
CUURA212SAH2,A212,SAH2,U,R,S,1982-84=100,Fuels and utilities in Milwaukee-Racine
CUURA212SAH21,A212,SAH21,U,R,S,1982-84=100,Household energy in Milwaukee-Racine
CUURA212SAH3,A212,SAH3,U,R,S,1982-84=100,Household furnishings and operations in Milwaukee-Racine
CUURA212SAM,A212,SAM,U,R,S,1982-84=100,Medical care in Milwaukee-Racine
CUURA212SAN,A212,SAN,U,R,S,1982-84=100,Nondurables in Milwaukee-Racine
CUURA212SANL1,A212,SANL1,U,R,S,1982-84=100,Nondurables less food in Milwaukee-Racine
CUURA212SANL11,A212,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in Milwaukee-Racine
CUURA212SAR,A212,SAR,U,R,S,DECEMBER 1997=100,Recreation in Milwaukee-Racine
CUURA212SAS,A212,SAS,U,R,S,1982-84=100,Services in Milwaukee-Racine
CUURA212SASL2RS,A212,SASL2RS,U,R,S,NOVEMBER 1982=100,Services less rent of shelter in Milwaukee-Racine
CUURA212SASL5,A212,SASL5,U,R,S,1982-84=100,Services less medical care services in Milwaukee-Racine
CUURA212SAT,A212,SAT,U,R,S,1982-84=100,Transportation in Milwaukee-Racine
CUURA212SAT1,A212,SAT1,U,R,S,1982-84=100,Private transportation in Milwaukee-Racine
CUURA212SEFV,A212,SEFV,U,R,S,1982-84=100,Food away from home in Milwaukee-Racine
CUURA212SEHA,A212,SEHA,U,R,S,1982-84=100,Rent of primary residence in Milwaukee-Racine
CUURA212SEHC,A212,SEHC,U,R,S,NOVEMBER 1982=100,Owners' equivalent rent of residences in Milwaukee-Racine
CUURA212SEHC01,A212,SEHC01,U,R,S,NOVEMBER 1982=100,Owners' equivalent rent of primary residence in Milwaukee-Racine
CUURA212SEHF,A212,SEHF,U,R,S,1982-84=100,Energy services in Milwaukee-Racine
CUURA212SEHF01,A212,SEHF01,U,R,S,1982-84=100,Electricity in Milwaukee-Racine
CUURA212SEHF02,A212,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in Milwaukee-Racine
CUURA212SETB,A212,SETB,U,R,S,1982-84=100,Motor fuel in Milwaukee-Racine
CUURA212SETB01,A212,SETB01,U,R,S,1982-84=100,Gasoline (all types) in Milwaukee-Racine
CUURA212SS47014,A212,SS47014,U,R,S,1982-84=100,Gasoline
CUURA212SS47016,A212,SS47016,U,R,S,1982-84=100,Gasoline
CUURA213AA0,A213,AA0,U,R,A,1967=100,All items - old base in Cincinnati-Hamilton
CUURA213SA0,A213,SA0,U,R,S,1982-84=100,All items in Cincinnati-Hamilton
CUURA213SA0E,A213,SA0E,U,R,S,1982-84=100,Energy in Cincinnati-Hamilton
CUURA213SA0L1E,A213,SA0L1E,U,R,S,1982-84=100,All items less food and energy in Cincinnati-Hamilton
CUURA213SA0L2,A213,SA0L2,U,R,S,1982-84=100,All items less shelter in Cincinnati-Hamilton
CUURA213SA0L5,A213,SA0L5,U,R,S,1982-84=100,All items  less medical care in Cincinnati-Hamilton
CUURA213SA0LE,A213,SA0LE,U,R,S,1982-84=100,All items less energy in Cincinnati-Hamilton
CUURA213SAA,A213,SAA,U,R,S,1982-84=100,Apparel in Cincinnati-Hamilton
CUURA213SAC,A213,SAC,U,R,S,1982-84=100,Commodities in Cincinnati-Hamilton
CUURA213SACL1,A213,SACL1,U,R,S,1982-84=100,Commodities less food in Cincinnati-Hamilton
CUURA213SACL11,A213,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in Cincinnati-Hamilton
CUURA213SAD,A213,SAD,U,R,S,1982-84=100,Durables in Cincinnati-Hamilton
CUURA213SAE,A213,SAE,U,R,S,DECEMBER 1997=100,Education and communication in Cincinnati-Hamilton
CUURA213SAF,A213,SAF,U,R,S,1982-84=100,Food and beverages in Cincinnati-Hamilton
CUURA213SAF1,A213,SAF1,U,R,S,1982-84=100,Food in Cincinnati-Hamilton
CUURA213SAF11,A213,SAF11,U,R,S,1982-84=100,Food at home in Cincinnati-Hamilton
CUURA213SAF116,A213,SAF116,U,R,S,1982-84=100,Alcoholic beverages in Cincinnati-Hamilton
CUURA213SAG,A213,SAG,U,R,S,1982-84=100,Other goods and services in Cincinnati-Hamilton
CUURA213SAH,A213,SAH,U,R,S,1982-84=100,Housing in Cincinnati-Hamilton
CUURA213SAH1,A213,SAH1,U,R,S,1982-84=100,Shelter in Cincinnati-Hamilton
CUURA213SAH2,A213,SAH2,U,R,S,1982-84=100,Fuels and utilities in Cincinnati-Hamilton
CUURA213SAH21,A213,SAH21,U,R,S,1982-84=100,Household energy in Cincinnati-Hamilton
CUURA213SAH3,A213,SAH3,U,R,S,1982-84=100,Household furnishings and operations in Cincinnati-Hamilton
CUURA213SAM,A213,SAM,U,R,S,1982-84=100,Medical care in Cincinnati-Hamilton
CUURA213SAN,A213,SAN,U,R,S,1982-84=100,Nondurables in Cincinnati-Hamilton
CUURA213SANL1,A213,SANL1,U,R,S,1982-84=100,Nondurables less food in Cincinnati-Hamilton
CUURA213SANL11,A213,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in Cincinnati-Hamilton
CUURA213SAR,A213,SAR,U,R,S,DECEMBER 1997=100,Recreation in Cincinnati-Hamilton
CUURA213SAS,A213,SAS,U,R,S,1982-84=100,Services in Cincinnati-Hamilton
CUURA213SASL2RS,A213,SASL2RS,U,R,S,NOVEMBER 1982=100,Services less rent of shelter in Cincinnati-Hamilton
CUURA213SASL5,A213,SASL5,U,R,S,1982-84=100,Services less medical care services in Cincinnati-Hamilton
CUURA213SAT,A213,SAT,U,R,S,1982-84=100,Transportation in Cincinnati-Hamilton
CUURA213SAT1,A213,SAT1,U,R,S,1982-84=100,Private transportation in Cincinnati-Hamilton
CUURA213SEFV,A213,SEFV,U,R,S,1982-84=100,Food away from home in Cincinnati-Hamilton
CUURA213SEHA,A213,SEHA,U,R,S,1982-84=100,Rent of primary residence in Cincinnati-Hamilton
CUURA213SEHC,A213,SEHC,U,R,S,NOVEMBER 1982=100,Owners' equivalent rent of residences in Cincinnati-Hamilton
CUURA213SEHC01,A213,SEHC01,U,R,S,NOVEMBER 1982=100,Owners' equivalent rent of primary residence in Cincinnati-Hamilton
CUURA213SEHF,A213,SEHF,U,R,S,1982-84=100,Energy services in Cincinnati-Hamilton
CUURA213SEHF01,A213,SEHF01,U,R,S,1982-84=100,Electricity in Cincinnati-Hamilton
CUURA213SEHF02,A213,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in Cincinnati-Hamilton
CUURA213SETB,A213,SETB,U,R,S,1982-84=100,Motor fuel in Cincinnati-Hamilton
CUURA213SETB01,A213,SETB01,U,R,S,1982-84=100,Gasoline (all types) in Cincinnati-Hamilton
CUURA213SS47014,A213,SS47014,U,R,S,1982-84=100,Gasoline
CUURA213SS47016,A213,SS47016,U,R,S,1982-84=100,Gasoline
CUURA214AA0,A214,AA0,U,R,A,1967=100,All items - old base in Kansas City
CUURA214SA0,A214,SA0,U,R,S,1982-84=100,All items in Kansas City
CUURA214SA0E,A214,SA0E,U,R,S,1982-84=100,Energy in Kansas City
CUURA214SA0L1E,A214,SA0L1E,U,R,S,1982-84=100,All items less food and energy in Kansas City
CUURA214SA0L2,A214,SA0L2,U,R,S,1982-84=100,All items less shelter in Kansas City
CUURA214SA0L5,A214,SA0L5,U,R,S,1982-84=100,All items  less medical care in Kansas City
CUURA214SA0LE,A214,SA0LE,U,R,S,1982-84=100,All items less energy in Kansas City
CUURA214SAA,A214,SAA,U,R,S,1982-84=100,Apparel in Kansas City
CUURA214SAC,A214,SAC,U,R,S,1982-84=100,Commodities in Kansas City
CUURA214SACL1,A214,SACL1,U,R,S,1982-84=100,Commodities less food in Kansas City
CUURA214SACL11,A214,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in Kansas City
CUURA214SAD,A214,SAD,U,R,S,1982-84=100,Durables in Kansas City
CUURA214SAE,A214,SAE,U,R,S,DECEMBER 1997=100,Education and communication in Kansas City
CUURA214SAF,A214,SAF,U,R,S,1982-84=100,Food and beverages in Kansas City
CUURA214SAF1,A214,SAF1,U,R,S,1982-84=100,Food in Kansas City
CUURA214SAF11,A214,SAF11,U,R,S,1982-84=100,Food at home in Kansas City
CUURA214SAF116,A214,SAF116,U,R,S,1982-84=100,Alcoholic beverages in Kansas City
CUURA214SAG,A214,SAG,U,R,S,1982-84=100,Other goods and services in Kansas City
CUURA214SAH,A214,SAH,U,R,S,1982-84=100,Housing in Kansas City
CUURA214SAH1,A214,SAH1,U,R,S,1982-84=100,Shelter in Kansas City
CUURA214SAH2,A214,SAH2,U,R,S,1982-84=100,Fuels and utilities in Kansas City
CUURA214SAH21,A214,SAH21,U,R,S,1982-84=100,Household energy in Kansas City
CUURA214SAH3,A214,SAH3,U,R,S,1982-84=100,Household furnishings and operations in Kansas City
CUURA214SAM,A214,SAM,U,R,S,1982-84=100,Medical care in Kansas City
CUURA214SAN,A214,SAN,U,R,S,1982-84=100,Nondurables in Kansas City
CUURA214SANL1,A214,SANL1,U,R,S,1982-84=100,Nondurables less food in Kansas City
CUURA214SANL11,A214,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in Kansas City
CUURA214SAR,A214,SAR,U,R,S,DECEMBER 1997=100,Recreation in Kansas City
CUURA214SAS,A214,SAS,U,R,S,1982-84=100,Services in Kansas City
CUURA214SASL2RS,A214,SASL2RS,U,R,S,DECEMBER 1982=100,Services less rent of shelter in Kansas City
CUURA214SASL5,A214,SASL5,U,R,S,1982-84=100,Services less medical care services in Kansas City
CUURA214SAT,A214,SAT,U,R,S,1982-84=100,Transportation in Kansas City
CUURA214SAT1,A214,SAT1,U,R,S,1982-84=100,Private transportation in Kansas City
CUURA214SEFV,A214,SEFV,U,R,S,1982-84=100,Food away from home in Kansas City
CUURA214SEHA,A214,SEHA,U,R,S,1982-84=100,Rent of primary residence in Kansas City
CUURA214SEHC,A214,SEHC,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of residences in Kansas City
CUURA214SEHC01,A214,SEHC01,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of primary residence in Kansas City
CUURA214SEHF,A214,SEHF,U,R,S,1982-84=100,Energy services in Kansas City
CUURA214SEHF01,A214,SEHF01,U,R,S,1982-84=100,Electricity in Kansas City
CUURA214SEHF02,A214,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in Kansas City
CUURA214SETB,A214,SETB,U,R,S,1982-84=100,Motor fuel in Kansas City
CUURA214SETB01,A214,SETB01,U,R,S,1982-84=100,Gasoline (all types) in Kansas City
CUURA214SS47014,A214,SS47014,U,R,S,1982-84=100,Gasoline
CUURA214SS47016,A214,SS47016,U,R,S,1982-84=100,Gasoline
CUURA300AA0,A300,AA0,U,R,A,DECEMBER 1977=100,All items - old base in South - Size Class A
CUURA300SA0,A300,SA0,U,R,S,1982-84=100,All items in South - Size Class A
CUURA300SA0E,A300,SA0E,U,R,S,1982-84=100,Energy in South - Size Class A
CUURA300SA0L1E,A300,SA0L1E,U,R,S,1982-84=100,All items less food and energy in South - Size Class A
CUURA300SA0L2,A300,SA0L2,U,R,S,1982-84=100,All items less shelter in South - Size Class A
CUURA300SA0L5,A300,SA0L5,U,R,S,1982-84=100,All items  less medical care in South - Size Class A
CUURA300SA0LE,A300,SA0LE,U,R,S,1982-84=100,All items less energy in South - Size Class A
CUURA300SAA,A300,SAA,U,R,S,1982-84=100,Apparel in South - Size Class A
CUURA300SAC,A300,SAC,U,R,S,1982-84=100,Commodities in South - Size Class A
CUURA300SACL1,A300,SACL1,U,R,S,1982-84=100,Commodities less food in South - Size Class A
CUURA300SACL11,A300,SACL11,U,R,S,1982-84=100,Commodities less food and beverages in South - Size Class A
CUURA300SAD,A300,SAD,U,R,S,1982-84=100,Durables in South - Size Class A
CUURA300SAE,A300,SAE,U,R,S,DECEMBER 1997=100,Education and communication in South - Size Class A
CUURA300SAEC,A300,SAEC,U,R,S,DECEMBER 2009=100,Education and communication commodities in South - Size Class A
CUURA300SAES,A300,SAES,U,R,S,DECEMBER 2009=100,Education and communication services in South - Size Class A
CUURA300SAF,A300,SAF,U,R,S,1982-84=100,Food and beverages in South - Size Class A
CUURA300SAF1,A300,SAF1,U,R,S,1982-84=100,Food in South - Size Class A
CUURA300SAF11,A300,SAF11,U,R,S,1982-84=100,Food at home in South - Size Class A
CUURA300SAF116,A300,SAF116,U,R,S,1982-84=100,Alcoholic beverages in South - Size Class A
CUURA300SAG,A300,SAG,U,R,S,1982-84=100,Other goods and services in South - Size Class A
CUURA300SAGC,A300,SAGC,U,R,S,DECEMBER 2009=100,Other goods in South - Size Class A
CUURA300SAGS,A300,SAGS,U,R,S,DECEMBER 2009=100,Other personal services in South - Size Class A
CUURA300SAH,A300,SAH,U,R,S,1982-84=100,Housing in South - Size Class A
CUURA300SAH1,A300,SAH1,U,R,S,1982-84=100,Shelter in South - Size Class A
CUURA300SAH2,A300,SAH2,U,R,S,1982-84=100,Fuels and utilities in South - Size Class A
CUURA300SAH21,A300,SAH21,U,R,S,1982-84=100,Household energy in South - Size Class A
CUURA300SAH3,A300,SAH3,U,R,S,1982-84=100,Household furnishings and operations in South - Size Class A
CUURA300SAH31,A300,SAH31,U,R,S,DECEMBER 2009=100,Household furnishings and supplies in South - Size Class A
CUURA300SAM,A300,SAM,U,R,S,1982-84=100,Medical care in South - Size Class A
CUURA300SAN,A300,SAN,U,R,S,1982-84=100,Nondurables in South - Size Class A
CUURA300SANL1,A300,SANL1,U,R,S,1982-84=100,Nondurables less food in South - Size Class A
CUURA300SANL11,A300,SANL11,U,R,S,1982-84=100,Nondurables less food and beverages in South - Size Class A
CUURA300SAR,A300,SAR,U,R,S,DECEMBER 1997=100,Recreation in South - Size Class A
CUURA300SAS,A300,SAS,U,R,S,1982-84=100,Services in South - Size Class A
CUURA300SASL2RS,A300,SASL2RS,U,R,S,DECEMBER 1982=100,Services less rent of shelter in South - Size Class A
CUURA300SASL5,A300,SASL5,U,R,S,1982-84=100,Services less medical care services in South - Size Class A
CUURA300SAT,A300,SAT,U,R,S,1982-84=100,Transportation in South - Size Class A
CUURA300SAT1,A300,SAT1,U,R,S,1982-84=100,Private transportation in South - Size Class A
CUURA300SATCLTB,A300,SATCLTB,U,R,S,DECEMBER 2009=100,Transportation commodities less motor fuel in South - Size Class A
CUURA300SEFV,A300,SEFV,U,R,S,1982-84=100,Food away from home in South - Size Class A
CUURA300SEHA,A300,SEHA,U,R,S,1982-84=100,Rent of primary residence in South - Size Class A
CUURA300SEHC,A300,SEHC,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of residences in South - Size Class A
CUURA300SEHC01,A300,SEHC01,U,R,S,DECEMBER 1982=100,Owners' equivalent rent of primary residence in South - Size Class A
CUURA300SEHF,A300,SEHF,U,R,S,1982-84=100,Energy services in South - Size Class A
CUURA300SEHF01,A300,SEHF01,U,R,S,1982-84=100,Electricity in South - Size Class A
CUURA300SEHF02,A300,SEHF02,U,R,S,1982-84=100,Utility (piped) gas service in South - Size Class A
CUURA300SETB,A300,SETB,U,R,S,1982-84=100,Motor fuel in South - Size Class A
CUURA300SETB01,A300,SETB01,U,R,S,1982-84=100,Gasoline (all types) in South - Size Class A
CUURA300SS47014,A300,SS47014,U,R,S,1982-84=100,Gasoline
CUURA300SS47015,A300,SS47015,U,R,S,DECEMBER 1993=100,Gasoline
CUURA300SS47016,A300,SS47016,U,R,S,1982-84=100,Gasoline
CUURA311SA0,A311,SA0,U,R,S,NOVEMBER 1996=100,All items in Washington-Baltimore
CUURA311SA0E,A311,SA0E,U,R,S,NOVEMBER 1996=100,Energy in Washington-Baltimore
CUURA311SA0L1E,A311,SA0L1E,U,R,S,NOVEMBER 1996=100,All items less food and energy in Washington-Baltimore
CUURA311SA0L2,A311,SA0L2,U,R,S,DECEMBER 1997=100,All items less shelter in Washington-Baltimore
CUURA311SA0L5,A311,SA0L5,U,R,S,NOVEMBER 1996=100,All items  less medical care in Washington-Baltimore
CUURA311SA0LE,A311,SA0LE,U,R,S,DECEMBER 1997=100,All items less energy in Washington-Baltimore
CUURA311SAA,A311,SAA,U,R,S,NOVEMBER 1996=100,Apparel in Washington-Baltimore
CUURA311SAC,A311,SAC,U,R,S,DECEMBER 1997=100,Commodities in Washington-Baltimore
CUURA311SACL1,A311,SACL1,U,R,S,DECEMBER 1997=100,Commodities less food in Washington-Baltimore
